,screen_name,lang,created_at,fav_count,retweet_count,text,location
35,AprilLagiAza,in,2020-10-23 09:48:23,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,Indonesia Tercinta
36,PakPoh_OneTa,in,2020-10-23 09:45:31,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,
37,Istanapasir2,in,2020-10-23 09:43:56,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,batas cakrawala🌅
38,_AdindaOkta,in,2020-10-23 09:42:10,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,Astina
39,RinjaniJB,in,2020-10-23 09:40:28,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,Indonesia
40,bagasgantenk,und,2020-10-23 09:39:30,0,11,RT @Bil_lubis: https://t.co/gqp5L7Lmvq,bandar lampung
41,bagasgantenk,in,2020-10-23 09:39:13,0,7,"RT @Demokrat_TV: Kepala Bapilu DPP-PD Andi Arief tegaskan, BMI (sayap PD) harus menangkan Akhyar-Salman di #PilkadaMedan.
Pilkada tolak uku…",bandar lampung
42,Laskarpiningit1,in,2020-10-23 09:36:12,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,Indonesia
43,AsritaDhara,in,2020-10-23 09:33:53,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,
44,UloBudi,in,2020-10-23 09:30:58,0,0,"Koordinator Divisi Hukum Tim paslon nomor urut 01, Akhyar Nasution-Salman Alfarisi, Muhammad Hatta mengatakan, Ijec… https://t.co/YPVgPvzZim",Indonesia
45,nuri_ariadi1,in,2020-10-23 09:28:04,0,7,"RT @Demokrat_TV: Kepala Bapilu DPP-PD Andi Arief tegaskan, BMI (sayap PD) harus menangkan Akhyar-Salman di #PilkadaMedan.
Pilkada tolak uku…","Tangerang, Indonesia"
46,RedWineMalbec,in,2020-10-23 09:25:23,0,25,RT @Betzlectric: Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial JI yang…,
47,Laskarpiningit1,in,2020-10-23 09:16:50,0,3,RT @CorbanPetrus: Mereka keberatan atas pencaplokan foto mereka menggendong Pak Ahyar pada saat acara Hari Peduli Sampah Nasional di Belawa…,Indonesia
48,didiklpambudi,in,2020-10-23 09:16:46,0,7,"RT @Demokrat_TV: Kepala Bapilu DPP-PD Andi Arief tegaskan, BMI (sayap PD) harus menangkan Akhyar-Salman di #PilkadaMedan.
Pilkada tolak uku…",depok-jakarta
49,Demokrat_TV,in,2020-10-23 09:16:35,12,7,"Kepala Bapilu DPP-PD Andi Arief tegaskan, BMI (sayap PD) harus menangkan Akhyar-Salman di #PilkadaMedan.
Pilkada to… https://t.co/k6PBzbgNQx",Jakarta
50,ArtOfpol,in,2020-10-23 09:11:50,0,3,RT @CorbanPetrus: Mereka keberatan atas pencaplokan foto mereka menggendong Pak Ahyar pada saat acara Hari Peduli Sampah Nasional di Belawa…,
51,HarSastropawiro,und,2020-10-23 09:10:08,0,11,RT @Bil_lubis: https://t.co/gqp5L7Lmvq,"DKI Jakarta, Indonesia"
52,Betzlectric,in,2020-10-23 09:03:00,24,25,Dugaan intimidasi terhadap pemilih ini menjadi perbincangan hangat di Kota Medan dimana pelaku disebut berinisial J… https://t.co/0lQ7JiIHVK,
53,CorbanPetrus,in,2020-10-23 09:02:00,2,3,Mereka keberatan atas pencaplokan foto mereka menggendong Pak Ahyar pada saat acara Hari Peduli Sampah Nasional di… https://t.co/OHYGpGtGdq,
54,BMI_DKI,und,2020-10-23 08:48:21,0,11,RT @Bil_lubis: https://t.co/gqp5L7Lmvq,
55,Ariadha,und,2020-10-23 08:46:52,0,11,RT @Bil_lubis: https://t.co/gqp5L7Lmvq,in the land of clouds
56,Miss_R01,und,2020-10-23 08:12:46,0,11,RT @Bil_lubis: https://t.co/gqp5L7Lmvq,Indonesia
57,Bil_lubis,und,2020-10-23 08:03:43,22,11,https://t.co/gqp5L7Lmvq,"Jakarta Capital Region, Indone"
58,soypura636,in,2020-10-23 03:37:39,0,0,@OktaviamanYanti Aw aw aw ketauan pasangan Akhyar-Salman mau main curang,Venezuela
59,soypura636,in,2020-10-23 03:36:43,0,2,RT @OktaviamanYanti: Langsung tindak tegas Akhyar-Salman! Beri sanksi yang tegas secara langsung agar kelakuan seperti itu tidak di ulang l…,Venezuela
