screen_name,lang,created_at,fav_count,retweet_count,text,location
CNNIDdaily,in,9/29/2020 7:55,0,3,"RT @CNNIndonesia: Dana Awal Kampanye: Gibran-Teguh Rp25 Juta, BaJo Rp0 #Pilkada2020 https://t.co/JI6v6TE9h3",Indonesia
CNNIndonesia,in,9/29/2020 7:54,8,3,"Dana Awal Kampanye: Gibran-Teguh Rp25 Juta, BaJo Rp0 #Pilkada2020 https://t.co/JI6v6TE9h3",
newsmerahputih,in,9/29/2020 7:15,0,0,"Komisi Pemilihan Umum (KPU) Solo, Jawa Tengah telah menerima pendaftaran 40 akun media sosial (medsos) milik keduaâ€¦ https://t.co/oMwIFTQeO7",Jakarta
rek_so,in,9/29/2020 5:55,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Sidoarjo
SukheraAmina,in,9/29/2020 5:42,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
WEBSITE_UAI,in,9/29/2020 4:29,0,0,"Megawati Turun Gunung Jadi Jurkam Gibran-Teguh, Pengamat: Kalau Kalah Harga Diri PDIP-Jokowi Hancur https://t.co/y0ZVqj5j9s",Universitas Al Azhar Indonesia
dubie_tina,in,9/29/2020 3:52,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jeddah, Kingdom of Saudi Arabia"
Berlin220,in,9/29/2020 3:26,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
Nani09444339,in,9/29/2020 3:14,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",DIMANAPUN tetap INDONESIAKU
SeputarPemilu,in,9/29/2020 2:59,0,0,"Pilkada Solo: Lawan Gibran-Teguh, Dana Kampanye Pasangan Bajo Rp0 - https://t.co/XauIuwr3uf https://t.co/pCI7QBS6IW",Indonesia
ajiqbalns,in,9/29/2020 2:10,0,0,"@Kevin_asGudier Siap akhi, saya masih memegang teguh sepenggal kalimat dari khalil gibran wkwk",Milky Way
ArTris,in,9/29/2020 1:33,0,1,RT @kumparan: Warga Solo antusias dengan adanya box virtual kampanye yang disediakan paslon Gibran-Teguh. Warga pun dapat berkeluh kesah deâ€¦,Surabaya
kumparan,in,9/29/2020 1:31,1,1,Warga Solo antusias dengan adanya box virtual kampanye yang disediakan paslon Gibran-Teguh. Warga pun dapat berkeluâ€¦ https://t.co/XPjXHtBtwK,
Muammar010,in,9/29/2020 0:34,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
yudi732002,in,9/29/2020 0:12,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Bandung
dianafithras,in,9/29/2020 0:06,0,9,RT @PDI_Perjuangan: Seluruh Ranting PDI Perjuangan se-Kota Surakarta Siap memenangkan Gibran-Teguh dengan menaati dan patuh Protokol Kesehaâ€¦,
AbangPa39553289,in,9/28/2020 23:28,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Kalimantan Barat, Indonesia"
_BlueOrchid_,in,9/28/2020 22:50,0,0,"@PDI_Perjuangan Ayo rapatkann barisan utk memenangkan Gibran - Teguh dgn menerapkan disiplin protok kesehatan.

*Saâ€¦ https://t.co/u440J747MU",My heart
BacaDiBaBe,in,9/28/2020 21:24,0,0,"Pilkada Solo: Lawan Gibran-Teguh, Dana Kampanye Pasangan Bajo Rp0 #KelurahanNusukan #PanjiPanjiâ€¦ https://t.co/usKWO4koci",Indonesia
June_dya77,in,9/28/2020 21:18,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦",
Wulung006687342,in,9/28/2020 20:30,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦","DKI Jakarta, Indonesia"
AgusSup39011241,in,9/28/2020 19:45,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Bogor
Rizwanto021115,in,9/28/2020 17:33,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
ChokeeManroe,in,9/28/2020 17:07,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Indonesia
wisnu_asif,in,9/28/2020 16:49,0,5,"RT @PrasetyoEdi_: Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatif, daâ€¦",
wisnu_asif,in,9/28/2020 16:49,0,5,RT @PrasetyoEdi_: Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkada iniâ€¦,
dimassoesant,in,9/28/2020 16:48,0,5,"RT @PrasetyoEdi_: Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatif, daâ€¦",
dimassoesant,in,9/28/2020 16:48,0,5,RT @PrasetyoEdi_: Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkada iniâ€¦,
alifrahmadan1,in,9/28/2020 16:48,0,5,"RT @PrasetyoEdi_: Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatif, daâ€¦",
alifrahmadan1,in,9/28/2020 16:48,0,5,RT @PrasetyoEdi_: Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkada iniâ€¦,
aryaxrmdhn,in,9/28/2020 16:47,0,0,Seluruh Ranting PDI Perjuangan se-Kota Surakarta Siap memenangkan Gibran-Teguh dengan menaati dan patuh Protokol Keâ€¦ https://t.co/JIE9QAuC1V,
tigapilarnews,in,9/28/2020 16:06,1,0,Kampanye Virtual Gibran Rakabuming-Teguh Prakosa Dipuji Warga Solo https://t.co/voVPhDKYoC,"DKI Jakarta, Indonesia"
SoloSuara,in,9/28/2020 15:47,0,0,Kampanye Virtual Gibran Rakabuming-Teguh Prakosa DiapresiasiÂ Warga https://t.co/7B6MYbNn6c,"Surakarta, Jawa Tengah"
Nasur64454623,in,9/28/2020 15:32,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
Reee_bahan,in,9/28/2020 15:25,0,9,RT @PDI_Perjuangan: Seluruh Ranting PDI Perjuangan se-Kota Surakarta Siap memenangkan Gibran-Teguh dengan menaati dan patuh Protokol Kesehaâ€¦,K A M A R 
ronindrawan,in,9/28/2020 15:12,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",jakarta
Dionsiregar_,in,9/28/2020 14:48,0,5,"RT @PrasetyoEdi_: Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatif, daâ€¦","Jakarta Selatan, DKI Jakarta"
Dionsiregar_,in,9/28/2020 14:48,0,5,RT @PrasetyoEdi_: Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkada iniâ€¦,"Jakarta Selatan, DKI Jakarta"
indrarahmah1,in,9/28/2020 14:47,0,5,"RT @PrasetyoEdi_: Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatif, daâ€¦",
indrarahmah1,in,9/28/2020 14:47,0,5,RT @PrasetyoEdi_: Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkada iniâ€¦,
PrasetyoEdi_,in,9/28/2020 14:41,7,5,"Selamat berjuang Gibran-Teguh.
Semangat mewujudkan Surakarta sebagai Kota Budaya yang modern, tangguh, gesit, kreatâ€¦ https://t.co/hKJSM482qH",Jakarta Capital Region
PrasetyoEdi_,in,9/28/2020 14:41,6,5,Saya Optimis Gibran-Teguh mampu menerapkan Kampanye sehat dari bahaya penularan virus korona dan menang dalam Pilkaâ€¦ https://t.co/1U2rTeaV9x,Jakarta Capital Region
jjsengui,in,9/28/2020 14:28,0,42,"RT @tjhinfar21: Perlu diketahui kampanye virtual antara lain sdh dilakukan oleh paslon Cawalkot Solo dgn no urut 1

Di hari pertama kampanyâ€¦",Indonesia
kumparan,in,9/28/2020 14:14,2,0,"Gibran kembali menyapa masyarakat dengan virtual box dengan keliling kampung, sedangkan Teguh melakukan blusukan ofâ€¦ https://t.co/4qhjQOiRNo",
AryPrasetyo_85,in,9/28/2020 13:05,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jakarta Capital Region, Indone"
petercumicumi,in,9/28/2020 12:55,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jakarta Capital Region, Indone"
Aryanti_93,in,9/28/2020 12:51,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
Garuda_Q,in,9/28/2020 12:51,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
AryPrasetyo85_,in,9/28/2020 12:50,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jakarta Capital Region, Indone"
Najhwa_AM,in,9/28/2020 12:50,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
DwiAryati88,in,9/28/2020 12:49,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
AndiniPutri85,in,9/28/2020 12:48,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
herubadala,in,9/28/2020 12:05,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Indonesia
AnakBabeGw,in,9/28/2020 11:59,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jl.Cendana,Gang Cikeas No. 212"
BasilSakti,in,9/28/2020 11:58,0,42,"RT @tjhinfar21: Perlu diketahui kampanye virtual antara lain sdh dilakukan oleh paslon Cawalkot Solo dgn no urut 1

Di hari pertama kampanyâ€¦",
bennydjuwanda,in,9/28/2020 11:28,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
Kelly2n9w,in,9/28/2020 11:27,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
AnnaKur34179103,in,9/28/2020 11:22,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",France
sitepusalim,in,9/28/2020 11:15,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
pacareminten,in,9/28/2020 11:08,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Jakarta Selatan, DKI Jakarta"
suluhmediaOL,in,9/28/2020 10:19,0,0,"Awal Kampanye Gibran â€“ Teguh Sudah Kantongi Dana Rp 25 M, Bajo Rp 0 https://t.co/QLV3uNz5oG","Semarang, Jawa Tengah"
__BiLLRaY__,in,9/28/2020 10:06,0,7,"RT @BiLLRaY2019: Agar tidak menimbulkan kerumunan massa, pasangan calon Walikota Solo Gibran Rakabuming Raka dan Teguh Prakoso melakukan teâ€¦",
KnSuyono,in,9/28/2020 9:58,0,1,RT @kumparan: DPC PDIP Solo menargetkan perolehan suara 92% untuk kemenangan Gibran-Teguh. Perolehan suara itu tentunya dengan kontribusi yâ€¦,
Baktinegeri01,in,9/28/2020 9:30,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Kota Serang, Banten"
FDerKanzler,in,9/28/2020 9:09,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Indonesia
lalampamnd,in,9/28/2020 9:07,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
MohSyfri,in,9/28/2020 9:05,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
AriestaRiico_,in,9/28/2020 8:57,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",Bhinneka Tunggal Ika 
suitoslamet,in,9/28/2020 8:56,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
javupitbull,in,9/28/2020 8:40,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦","Bogor, Jawa Barat"
AbellineB,in,9/28/2020 8:39,0,0,Selamat Berjuang Mas Gibran. Gibran â€“ Teguh Untuk Solo 1. https://t.co/bdvugPbgEE,"Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:38,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/uQcTbrRQOO","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:37,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/x6hBvNQBVH","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:37,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/AvbsrelchF","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:36,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/bZD1bvEpDt","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:35,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/P9KOQh5YOT","Tuscany, Amsterdam, Denpasar"
frauklina,in,9/28/2020 8:35,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
AbellineB,in,9/28/2020 8:35,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/WErn79Gaxu","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:34,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/hwhtMY9GPJ","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:31,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/S7Pz8idgE0","Tuscany, Amsterdam, Denpasar"
AbellineB,in,9/28/2020 8:29,0,0,"Gibran - Teguh Melakukan Kampanye Unik Blusukan Online, Guna Menghindari Pengumpulan Massa Dan Mematuhi Protocol Keâ€¦ https://t.co/4oSwDoSwd1","Tuscany, Amsterdam, Denpasar"
sitikomariah11,in,9/28/2020 8:28,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦","Bandung, Jawa Barat"
MonsterOffRock,in,9/28/2020 8:27,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
PancasilaSakti4,in,9/28/2020 8:24,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
jamugendong01,in,9/28/2020 8:18,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦","Tebet, Indonesia"
heru_dwif,in,9/28/2020 8:18,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Cilacap Tengah, Indonesia"
HasanBassr,in,9/28/2020 8:13,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
jalankaki0,in,9/28/2020 8:09,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
NgkongN0tR0b0t,in,9/28/2020 8:08,0,17,"RT @LILApama2011: Kampanye virtual sudah dilakukan oleh pasangan calon Wali Kota dan calon Wakil Wali Kota Solo nomor urut 01, Gibran Rakabâ€¦",Di Hatimu!
AHKurnia,in,9/28/2020 8:05,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
id_indicator,in,9/28/2020 8:03,5,1,"Pilwakot Surakarta menjadi Pilkada Teramai nomor pertama dengan 13.693 berita. Selain membahas sosok Gibran, mediaâ€¦ https://t.co/l7MAPM68HL","Jakarta, Indonesia"
broo_kokok,in,9/28/2020 8:03,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",
YRadianto,in,9/28/2020 8:02,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",Indonesia
Priymail,in,9/28/2020 7:58,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",Surabaya
NgkongN0tR0b0t,in,9/28/2020 7:52,0,42,"RT @tjhinfar21: Perlu diketahui kampanye virtual antara lain sdh dilakukan oleh paslon Cawalkot Solo dgn no urut 1

Di hari pertama kampanyâ€¦",Di Hatimu!
NgkongN0tR0b0t,in,9/28/2020 7:47,0,21,"RT @jitoe02: Kampanye virtual sdh dilakukan oleh Paslon Gibran-Teguh pd kampanye di Bonorejo, Kel Nusukan, Kec Banjarsari, Solo, Jawa Tengaâ€¦",Di Hatimu!
denni_sauya,in,9/28/2020 7:41,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",di awan biruuu
hopegiacinta,in,9/28/2020 7:41,0,18,"RT @Escobart_IDN: kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01, Gibrâ€¦",jakarta.indonesia
putraa_gaming,in,9/28/2020 7:38,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
ana_NFN,in,9/28/2020 7:37,0,31,"RT @Markonah76: Pandemi Covid-19 telah mengubah hampir semua mekanisme pertemuan menjadi online, ini bisa dicontoh paslon lain.
kampanye viâ€¦",
luxlung,in,9/28/2020 7:34,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
luxlung,in,9/28/2020 7:33,0,0,@Aryprasetyo85 @bawaslu_RI @KPU_ID @kemendagri @jokowi Wah Gibran - Teguh inilah generasi yg sesungguhnya ðŸ‘ðŸ‘ðŸ‘,
Escobart_IDN,in,9/28/2020 7:33,25,18,kampanye virtual antara lain sdh dilakukan oleh pasangan calon walikota dan calon wakil walikota Solo nomor urut 01â€¦ https://t.co/jik2z48MYI,
NgkongN0tR0b0t,in,9/28/2020 7:24,0,31,"RT @Markonah76: Pandemi Covid-19 telah mengubah hampir semua mekanisme pertemuan menjadi online, ini bisa dicontoh paslon lain.
kampanye viâ€¦",Di Hatimu!
denni_sauya,in,9/28/2020 7:18,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦",di awan biruuu
denni_sauya,in,9/28/2020 7:16,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",di awan biruuu
MonsterOffRock,in,9/28/2020 7:07,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦",
selembung,in,9/28/2020 7:01,0,4,"RT @kumparan: Pasangan cawali dan cawawali Solo nomor urut 01, Gibran Rakabuming Raka-Teguh Prakosa, langsung melakukan blusukan online diâ€¦",
KADALGURUN48,in,9/28/2020 7:01,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
jamugendong01,in,9/28/2020 7:00,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦","Tebet, Indonesia"
Umurdowo55,in,9/28/2020 6:58,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Depok, Indonesia"
gaby_ariyane,in,9/28/2020 6:58,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Tangerang Selatan
AdrianPILI1409,in,9/28/2020 6:54,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Indonesia
jalankaki0,in,9/28/2020 6:47,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦",
arifinsyarif13,in,9/28/2020 6:47,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Purwokerto Barat, Indonesia"
Budiawan1985,in,9/28/2020 6:44,0,9,RT @PDI_Perjuangan: Seluruh Ranting PDI Perjuangan se-Kota Surakarta Siap memenangkan Gibran-Teguh dengan menaati dan patuh Protokol Kesehaâ€¦,"Grogol Petamburan, Indonesia"
broo_kokok,in,9/28/2020 6:42,0,14,"RT @DewiBulan74: Seperti diberitakan, kampanye virtual antara lain sdh dilakukan oleh paslon walikota dan calon wakil walikota Solo nomor uâ€¦",
rembulaannn,in,9/28/2020 6:40,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
ELEK_YOBEN35,in,9/28/2020 6:35,0,17,"RT @LILApama2011: Kampanye virtual sudah dilakukan oleh pasangan calon Wali Kota dan calon Wakil Wali Kota Solo nomor urut 01, Gibran Rakabâ€¦",
sendysuwanto,in,9/28/2020 6:34,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
YRadianto,in,9/28/2020 6:30,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Indonesia
saudibuah,in,9/28/2020 6:25,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",Banyuwangi
gim_gus,in,9/28/2020 6:12,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦",
penggunapulsa,in,9/28/2020 6:12,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusukaâ€¦","Nusa Tenggara Timur, Indonesia"
