,screen_name,lang,created_at,fav_count,retweet_count,text,location
28,PksPersada,in,2020-10-14 14:26:49,1,1,"Skill ustadz Salman yang belum banyak orang tahu. Mantap x memang, ada imbang?

#peesada #pks #medan #pilkada2020… https://t.co/DAbDvLYuYq",
29,WaspadaOnline,in,2020-10-14 14:26:43,0,0,Posko Relawan 01 Berjuang Tanpa Batas Bersama Akhyar – Salman https://t.co/bSIDUKdxye,Medan
30,GoSumutdotcom,in,2020-10-14 12:43:31,0,1,RT @GoSumutdotcom: Aktivis Senior Lintas Etnis Dukung Akhyar-Salman https://t.co/LNCujFKdJy,"Medan Kota, Indonesia"
31,anipuspita1234,in,2020-10-14 11:16:05,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Medan Johor, Indonesia"
32,anipuspita1234,in,2020-10-14 11:16:01,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Medan Johor, Indonesia"
33,tengkuyusup2,in,2020-10-14 11:15:24,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Hamparan Perak, Indonesia"
34,tengkuyusup2,in,2020-10-14 11:15:19,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Hamparan Perak, Indonesia"
35,mastercinta12,in,2020-10-14 11:14:39,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Deli Serdang, Sumatera Utara"
36,mastercinta12,in,2020-10-14 11:14:35,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Deli Serdang, Sumatera Utara"
37,hasudun85931697,in,2020-10-14 11:12:48,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Pematang Siantar, Indonesia"
38,hasudun85931697,in,2020-10-14 11:12:43,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Pematang Siantar, Indonesia"
39,suaramerdeka5,in,2020-10-14 11:12:08,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Kota Medan, Sumatera Utara"
40,suaramerdeka5,in,2020-10-14 11:12:03,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Kota Medan, Sumatera Utara"
41,yantomedan2,in,2020-10-14 11:11:26,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Kota Medan, Sumatera Utara"
42,yantomedan2,in,2020-10-14 11:11:20,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Kota Medan, Sumatera Utara"
43,RudySitohang05,in,2020-10-14 11:10:37,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Kota Medan, Sumatera Utara"
44,RudySitohang05,in,2020-10-14 11:10:33,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Kota Medan, Sumatera Utara"
45,tengkuhanif5,in,2020-10-14 11:09:45,0,8,"RT @Jejak_AkhyarNas: Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang amanah…","Sumatera Utara, Indonesia"
46,tengkuhanif5,in,2020-10-14 11:09:41,0,8,"RT @Jejak_AkhyarNas: Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pengg…","Sumatera Utara, Indonesia"
47,WaspadaOnline,in,2020-10-14 11:09:10,0,0,GSPI Tegaskan Kemenangan untuk Akhyar – Salman https://t.co/CzSSHJWrH0,Medan
48,Jejak_AkhyarNas,in,2020-10-14 11:05:54,10,8,"Ibu-ibu perwiritan mendoakan calon Walikota dan Wakil Walikota Medan, Ir Akhyar - Salman menjadi pemimpin yang aman… https://t.co/WSCJ4ot37q","Sumatera Utara, Indonesia"
49,Jejak_AkhyarNas,in,2020-10-14 10:58:30,9,8,"Akhyar-Salman terus mendapatkan dukungan dari para aktivis, pemuka adat, tokoh masyarakat, pemuka agama dan para pe… https://t.co/Wpr7Wh7hd3","Sumatera Utara, Indonesia"
50,GoSumutdotcom,in,2020-10-14 05:04:32,0,1,Nurul Akhyar Ajak Emak-emak Dukung Perjuangan Akhyar-Salman https://t.co/jg8c1fuyRC,"Medan Kota, Indonesia"
51,GoSumutdotcom,in,2020-10-14 04:57:33,0,1,GSPI Tegaskan Kemenangan untuk Akhyar - Salman https://t.co/13rv6rIAx4,"Medan Kota, Indonesia"
52,EllisSutisna,in,2020-10-14 02:00:13,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/j0tlU6hgMN,
53,MelisaNelva,in,2020-10-14 01:59:05,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/HcdR3mAIHP,
54,AnyaLedian,in,2020-10-14 01:57:56,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/WXTFLq3HYN,
55,MarcellaAlaman1,in,2020-10-14 01:57:36,0,2,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/Wyec5nd3sP,
56,DianaLa11595173,in,2020-10-14 01:55:55,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/mWAz71Zzrk,
57,GManuef,in,2020-10-14 01:55:39,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/ebMk7BV17w,
58,wendy_juna,in,2020-10-14 01:54:37,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/51aBxMqYAD,
59,StefanieYola,in,2020-10-14 01:53:37,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/Lc7LSbBjvU,
60,VionaAbraham,in,2020-10-14 01:52:34,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/RlfNXGlgWJ,
61,NauvalPrahasti,in,2020-10-14 01:52:02,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/a3EW0uNCAH,
62,AndikaWibison13,in,2020-10-14 01:51:02,0,0,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/u0CrGb2ZoO,
63,HermalaSephira,in,2020-10-14 01:50:43,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/9J3qx9u6Ri,
64,twonno,in,2020-10-14 01:49:41,2,0,Iseng2 belajar data mining dengan menggunakan @OrangeDataMiner menampilkan Word Cloud dengan kata kunci Akhyar Nasu… https://t.co/xhg7PGO7D2,"medan,indonesia"
65,WAsriandari,in,2020-10-14 01:47:06,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/ZRJLT2ICwt,
66,AdeliaChaerunn3,in,2020-10-14 01:46:06,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/r4GJXEOlrD,
67,YasmineFachria,in,2020-10-14 01:44:24,0,2,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/9Xd9IsQ6pF,
68,NovianaFarah,in,2020-10-14 01:43:24,0,2,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/2fSsMd2ziD,
69,OktaviamanYanti,in,2020-10-14 01:43:09,0,0,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/HR5Fgb5AuF,
70,listyani_winda,in,2020-10-14 01:42:53,0,0,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/yhsLM3m9cN,
71,MerlinaRestian2,in,2020-10-14 01:42:38,0,1,Akhyar-Salman jadi dalang penunggang demonstran omnibuslaw di medan. dengan mengarahkan (Serikat Buruh Nasional Ind… https://t.co/4FDKUQK4qr,
72,kontekstualcom,in,2020-10-14 01:16:08,0,2,"RT @IndoPolls: Survei Pilkada Wali Kota Medan:

Akhyar Nasution-Salman Alfarisi: 41,25%

Bobby Nasution-Aulia Rachman: 33,75%

Tidak tahu:…",
73,IndoPolls,in,2020-10-14 01:15:05,2,2,"Survei Pilkada Wali Kota Medan:

Akhyar Nasution-Salman Alfarisi: 41,25%

Bobby Nasution-Aulia Rachman: 33,75%

Tid… https://t.co/7dpKWOU1PS",Indonesia
74,PksPersada,in,2020-10-14 00:28:22,0,1,"Kuliner Medan

Kalau ustadz Salman Alfarisi yang rekomendasi, langsung kepengen tancap gas ke TKP nih.

Udah ada yg… https://t.co/aCxW9xtJiL",
