,screen_name,lang,created_at,fav_count,retweet_count,text,location
55,imamyahya200780,in,2020-10-10 14:37:10,0,5,"RT @kumparan: DPC Partai Gerindra Kota Solo menargetkan kemenangan untuk Paslon Gibran-Teguh sebesar 92%. Sebelumnya, Ketua DPC PDIP Kota S…",
56,fhmihaikal,in,2020-10-10 14:32:32,0,5,"RT @kumparan: DPC Partai Gerindra Kota Solo menargetkan kemenangan untuk Paslon Gibran-Teguh sebesar 92%. Sebelumnya, Ketua DPC PDIP Kota S…",
57,__lelaamuslimin,in,2020-10-10 14:23:53,0,5,"RT @kumparan: DPC Partai Gerindra Kota Solo menargetkan kemenangan untuk Paslon Gibran-Teguh sebesar 92%. Sebelumnya, Ketua DPC PDIP Kota S…",Di Rumah Aja
58,kumparan,in,2020-10-10 14:22:04,11,5,"DPC Partai Gerindra Kota Solo menargetkan kemenangan untuk Paslon Gibran-Teguh sebesar 92%. Sebelumnya, Ketua DPC P… https://t.co/9IEKGCiEpc",
59,lawjusticeco,in,2020-10-10 11:36:24,1,0,Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo? https://t.co/3uJ6yF7Ufr,"Jakarta, Indonesia"
60,kumparan,in,2020-10-10 10:39:32,2,0,Sebanyak 500 orang relawan Gibran-Teguh yang tergabung dalam Solo Hebat mengikuti pelatihan kampanye door to door y… https://t.co/aQsSGxU1BO,
61,JufriTaweatubun,in,2020-10-10 10:35:21,0,1,RT @mediaindonesia: WAKIL Ketua Dewan Pembina DPP Partai Gerindra Sandiaga S. Uno disebut bakal menjadi juru kampanye (jurkam) untuk pasang…,
62,mediaindonesia,in,2020-10-10 10:28:24,0,1,WAKIL Ketua Dewan Pembina DPP Partai Gerindra Sandiaga S. Uno disebut bakal menjadi juru kampanye (jurkam) untuk pa… https://t.co/wwdgUT8xyS,Jakarta - Indonesia
63,galamedianews,in,2020-10-10 09:59:33,1,0,"Disebut Jadi Jurkam Gibran-Teguh, Ternyata Sandiaga Uno Belum Menerima Surat Penugasannya https://t.co/WsbHZEfiOz https://t.co/rEOwTBKeXo","Bandung, Indonesia"
64,galamedianews,in,2020-10-10 09:26:03,0,0,"Disebut Jadi Jurkan Gibran-Teguh, Ternyata Sandiaga Uno Belum Menerima Surat Penugasannya https://t.co/rETBQYYVIp https://t.co/5DuDpwnrWU","Bandung, Indonesia"
65,antaranews,in,2020-10-10 09:07:32,2,0,Sandiaga belum ada penugasan menjadi jurkam Gibran-Teguh https://t.co/wSTH2TOSgN,NKRI
66,PrimaPuspoyoga,in,2020-10-10 07:03:57,0,0,"Kampanye Asik ""Virtual Box"" Ala Gibran-Teguh Di Tengah Pandemi Covid-19 🤟♥️🇮🇩

#GibranTeguhMenang92Persen… https://t.co/yqpBJsudha","Bandung, Indonesia"
67,PrimaPuspoyoga,in,2020-10-10 06:04:26,0,0,"Kampanye Asik ""Virtual Box"" ala Gibran-Teguh ditengah Pandemi Covid-19.🤟🇮🇩♥️
#GibranTeguhMenang92Persen… https://t.co/LZWikw22ze","Bandung, Indonesia"
68,BeritajatengN,in,2020-10-10 02:34:31,0,0,Cara Unik Relawan Solo Hebat Kenalkan Visi dan Misi Gibran-Teguh Lewat Pelatihan Door to Door Champaign https://t.co/lXS7vMCaaA,
69,BeritajatengN,in,2020-10-10 02:34:17,0,0,Cara Unik Relawan Solo Hebat Kenalkan Visi dan Misi Gibran-Teguh Lewat Pelatihan Door to Door Champaign https://t.co/lXS7vMkyM0,
70,willyansyaah,in,2020-10-09 21:55:02,0,0,KPU Serahkan APK ke Pasangan Gibran-Teguh dan Bajo https://t.co/o1hZ2TRRPw,"Tangerang, Banten"
71,merdekadotcom,in,2020-10-09 19:09:32,1,0,"KPU Serahkan APK ke Pasangan Gibran-Teguh dan Bajo: Menurut Nurul, APK yang dibagikan tersebut terdiri dari tiga je… https://t.co/KNHk95iiZK",Indonesia
72,SoloSuara,in,2020-10-09 14:59:44,0,0,"Dilatih Materi “Door to Door Champaign”, Relawan Solo Hebat Kenalkan Visi Misi Gibran Teguh ke Calon Pemilih https://t.co/zB0aduAVti","Surakarta, Jawa Tengah"
73,merdekadotcom,in,2020-10-09 11:36:03,0,0,"Pilkada Solo, Pasangan Gibran-Teguh dan Bajo Terima APK dari KPU: Menurut Nurul, APK yang dibagikan tersebut terdir… https://t.co/sEbweWx88C",Indonesia
74,AbellineB,in,2020-10-09 08:33:09,1,0,"Gibran – Teguh Bantu Pengurusan BST, PKH Dan KKS Bagi Warga Tidak Mampu. https://t.co/favD7gq0Dg","Tuscany, Amsterdam, Denpasar"
75,AbellineB,in,2020-10-09 08:29:28,1,0,Gibran – Teguh: Mensejahterakan Masyarakat Kota Solo Dan Menekan Angka Pengangguran. https://t.co/O5hqGx1oLn,"Tuscany, Amsterdam, Denpasar"
76,LaingenLisa,in,2020-10-09 08:28:57,0,1,RT @AbellineB: Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 2. https://t.co/MKg7d9TGqD,Bekasi-Jawa Barat-Indonesia
77,AbellineB,in,2020-10-09 08:28:51,1,0,Gibran – Teguh Akan Lanjutkan Program FX Rudy. https://t.co/pbhamSUYcV,"Tuscany, Amsterdam, Denpasar"
