screen_name,lang,created_at,fav_count,retweet_count,text,location
Muhammadanggik,in,10/2/2020 4:03,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…","Jambi, Indonesia"
youthofnation13,in,10/2/2020 4:00,0,0,@asik_mulu @P_Eneste @irmadlukman @vita_AVP @YRadianto @J_Aryoko @SouthOldMan @isalfatur @mazzini_gsp… https://t.co/jw7rMKMQor,
Brigade01Arwan1,in,10/2/2020 3:58,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…","Yogyakarta, Indonesia"
FerdinandHaean3,in,10/2/2020 3:49,18,1,"Selamat bang @sandiuno , semoga Solo kedepan bisa bebas dari kaum intoleransi..!!

 https://t.co/zTNGGFO3F0",
alas_kurusetra,in,10/2/2020 3:40,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",Indonesia🇲🇨
RizkiR4madani,in,10/2/2020 3:32,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…","Depok, Jawa Barat"
wantahgdn,in,10/2/2020 3:31,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
senayanpost,in,10/2/2020 3:30,0,0,Politisi Partai Gerindra Sandiaga Solahuddin Uno akan menjadi juru kampanye (jurkam) pasangan calon wali kota dan w… https://t.co/oDG4Qlk96i,"DKI Jakarta, Indonesia"
YusufNusantara1,in,10/2/2020 3:28,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
DimasPermana817,in,10/2/2020 3:26,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
lakisolehah,in,10/2/2020 3:19,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…","DKI Jakarta, Indonesia"
si_Veei,in,10/2/2020 3:18,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",Jabobeka
buin83,in,10/2/2020 3:16,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
SantorinisSun,in,10/2/2020 3:15,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
GuardianNKRI,in,10/2/2020 3:14,0,75,"RT @DiniHrdianti: Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh Prakos…",
DiniHrdianti,in,10/2/2020 3:12,215,75,"Sandiaga Uno menjadi juru kampanye pasangan calon wali kota dan wakil wali kota Solo, Gibran Rakabuming Raka-Teguh… https://t.co/Oosu9yjmnE","Jakarta, Indonesia"
bibin_bey,in,10/2/2020 3:07,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",Jakarta
joejuve1987,in,10/2/2020 3:06,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",
RatuRapinter,in,10/2/2020 2:23,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",
FaktaNew5,in,10/2/2020 2:04,0,0,"Pilwalkot Solo, Sandiaga Uno Siap Diterjunkan Jadi Jurkam Gibran-Teguh https://t.co/PnVqxMVnEr https://t.co/95AwPJsDeR",
NurwendaDeden,in,10/2/2020 1:57,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",Garut&kalteng
tripramonstar,in,10/2/2020 1:53,0,0,"@PULPENAIBON @lembolah @AnakKolong_ Oh jadi ini ya 🤣🤣
 https://t.co/mzezMuaenZ",Papua
upikfakhruddin,in,10/2/2020 1:43,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",
merdekadotcom,in,10/2/2020 1:39,1,0,"Sandiaga akan Jadi Jurkam Gibran di Solo dan Bobby di Medan: Menurutnya, faktor kedekatan antara Sandiaga, Prabowo… https://t.co/yYYIOlUyLu",Indonesia
qhusaeni72,in,10/2/2020 1:20,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",
SantaPradana,in,10/2/2020 1:07,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",
tribunkaltim,und,10/2/2020 1:03,0,0,"https://t.co/rgyHG3wrqQ
#SandiagaUno #Prabowo #Gerindra #PDIPerjuangan","Balikpapan, Indonesia"
OposisiCerdas,in,10/1/2020 23:43,19,10,"Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/ReLKQnvlVg",
SonoraFM92,in,10/1/2020 23:35,1,0,Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali… https://t.co/o71MjlA1Px,"Jakarta Barat, DKI Jakarta"
mudjib_trisatya,in,10/1/2020 23:12,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",cangkringan sleman yogyakarta 
David90106531,in,10/1/2020 23:09,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",
shivaulhaq,in,10/1/2020 23:02,0,1,"RT @MataNajwa: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali an…","Rembang, Jawa Tengah"
shivaulhaq,in,10/1/2020 23:01,0,2,"RT @MataNajwa: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Tegu…","Rembang, Jawa Tengah"
Bio626,in,10/1/2020 22:45,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",
Mamahidah3,in,10/1/2020 22:40,0,15,"RT @ChristWamea: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Solo. 
htt…",
ChristWamea,in,10/1/2020 22:34,85,15,"Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi. Borong dari Medan sampai Sol… https://t.co/QMtUM3pgjZ","""PAPUA adalah INDONESIA"""
KosmetikDinda,in,10/1/2020 22:25,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",
Sulley_abd,in,10/1/2020 21:00,0,0,@TRANS7 Kalau Gibran nggak bermanuver kira-kira ibu ketum bakal milih dia atau enggak ya??? Sementara PDIP sudah ng… https://t.co/AEPEUdqnbl,indonesia
BentengSumbar,in,10/1/2020 19:35,0,0,Mantap! Sandiaga Uno Jadi Jurkam Gibran-Teguh di Pilkada Solo 2020 https://t.co/uFiE20L7hk,Padang
9l4NDD4L80,in,10/1/2020 17:49,0,0,"""Lobi-lobinya politik tingkat tinggi. Karena Ketum kami (Prabowo Subianto) dengan Pak Jokowi sangat dekat sekali.… https://t.co/DAAsR9i66Y",TAILAND C380N9
amoh_amad,in,10/1/2020 16:43,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",jatim
ghanieierfan,in,10/1/2020 16:41,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",Indonesia
Ziiyuuuu,in,10/1/2020 16:27,0,0,"@ASMubaroq_ @afiandry @BetaKopites_ wkwkw jadi jasa terawang gini dah 

gibran-teguh yang menang kalo dia kalah kalem ada leg kedua wkwkkw","Jakarta Selatan, DKI Jakarta"
aldwipati,in,10/1/2020 16:27,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,Ngamprah
ivan_dhiela,in,10/1/2020 16:18,0,20,"RT @geloraco: Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",medan sumut
XiaoChenMei,in,10/1/2020 16:17,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,Tokyo (Japan)
geloraco,in,10/1/2020 16:15,61,20,"Sandiaga Uno Jadi Juru Kampanye Gibran-Teguh di Pilkada Solo, Disebut Ada Lobi Jokowi
https://t.co/3NbXRfHb9E",Indonesia
wong_dalan,in,10/1/2020 15:42,1,0,"Apa kabar PAPA ONLINE 
😃😃😃

Sandiaga Uno Jadi Jurkam Gibran-Teguh di Pilkada Solo 2020
Klik untuk baca:… https://t.co/fYN9S8aSq3",Indonesia
yhono1212,in,10/1/2020 15:00,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,"Balikpapan, Kalimantan Timur"
Yuzri_Andrean,in,10/1/2020 14:50,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,Earth
Widyaisback,in,10/1/2020 14:47,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,Everywhere in the world
suchiQoe,in,10/1/2020 14:45,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,jakarta
Coronna_Update,in,10/1/2020 14:41,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,"Jakarta, Indonesia"
satriarandika,in,10/1/2020 14:37,0,11,RT @kompascom: Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali kota Sol…,"Jakarta, Indonesia"
kompascom,in,10/1/2020 14:32,38,11,Politisi Partai Gerindra Sandiaga Solahuddin Uno dipersiapkan menjadi jukam pasangan calon wali kota dan wakil wali… https://t.co/WFnD6IQf8U,Indonesia
AbellineB,in,10/1/2020 8:34,0,0,Gotong Royong Melawan Covid-19 Bersama Gibran – Teguh. https://t.co/rZfBMPImUv,"Tuscany, Amsterdam, Denpasar"
tribunsolocom,in,10/1/2020 8:01,0,0,"Gibran Genap 33 Tahun, Teguh Doakan Putra Jokowi Terpilih Jadi Wali Kota dan Bisa Membangun Solo https://t.co/y2pnbIazEq","Karanganyar, Jawa Tengah"
winarto_sarsidi,in,10/1/2020 7:21,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…",
psi_badung,in,10/1/2020 6:28,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…","Badung, Bali"
JatmikoSmile,in,10/1/2020 5:09,0,0,Gibran-Teguh melakukan blusukan ke masyarakat dalam rangka membantu masyarakat yang terkena dampak pandemi https://t.co/S80TLdF13H,
sibujangpalala,in,10/1/2020 4:32,0,0,"@gabisaganti Pertanyaan Najwa tidak perlu kita ragukan lagi, namun apakah jawaban mas Gibran n cara menjawab nya su… https://t.co/IgroDEzJMK",PADANG
zizahhzahh,in,9/30/2020 23:56,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
Syamsud76579252,in,9/30/2020 17:59,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
rerlangga_,in,9/30/2020 17:49,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…","Garut, Indonesia"
boembatubara,in,9/30/2020 17:38,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…",
KoenigSangiran,in,9/30/2020 16:57,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
KoenigSangiran,in,9/30/2020 16:57,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…",
Reisa79950904,in,9/30/2020 16:08,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
triwahyuillahi,in,9/30/2020 15:56,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
gp_tahitoe,in,9/30/2020 15:40,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…","Liverpool, England"
kumparan,in,9/30/2020 15:20,2,0,"Paslon Gibran-Teguh kembali melakukan blusukan online ke beberapa kelurahan di Solo. Dalam kesempatan itu, Gibran a… https://t.co/bzFrRkuqXA",
kumparan,in,9/30/2020 14:39,0,0,"Paslon Gibran-Teguh kembali melakukan blusukan online ke beberapa kelurahan di Solo. Dalam kesempatan itu, Gibran a… https://t.co/MXXrVqg2bT",
Temannmuuu,in,9/30/2020 14:28,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",Lampung
benedict_aditya,in,9/30/2020 14:28,0,1,"RT @kompascom: Putra Presiden Joko Widodo, Gibran Rakabuming Raka, yang berpasangan dengan Teguh Prakosa di Pilwalkot Surakarta. / #Nasiona…","Yogyakarta, Indonesia"
kompascom,in,9/30/2020 14:27,3,1,"Putra Presiden Joko Widodo, Gibran Rakabuming Raka, yang berpasangan dengan Teguh Prakosa di Pilwalkot Surakarta. /… https://t.co/pgxuHSzapd",Indonesia
diezitoe,in,9/30/2020 14:21,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",madiun jatim indonesia
haerullmuhamma1,in,9/30/2020 14:14,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…","Makassar, Indonesia"
dyahll_,in,9/30/2020 14:08,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",
Mrs_PMB,in,9/30/2020 14:02,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…", Nederland
Alsabar10,in,9/30/2020 13:58,0,9,"RT @TRANS7: ""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak sekali angga…","Ereke, Buton Utara, Sultra."
TRANS7,in,9/30/2020 13:56,62,9,"""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak… https://t.co/eZ7gjvvWSB",Indonesia
naimahmah,in,9/30/2020 13:53,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…","Surakarta, Jawa Tengah"
Taufiqhakimi11,in,9/30/2020 13:52,0,14,"RT @TRANS7: ""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan Pak Teguh a…",Malaysia
MataNajwa,in,9/30/2020 13:51,27,1,"""APBD Kota Solo tiap hari kita bahas dengan Pak Teguh, ini adalah masa-masa di mana kita harus bersabar dan banyak… https://t.co/u7Ke4Gin9X","Jakarta, Indonesia"
TRANS7,in,9/30/2020 13:50,130,14,"""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan… https://t.co/IRX8ZiIDCV",Indonesia
MataNajwa,in,9/30/2020 13:47,48,2,"""Saya berkomitmen untuk menaati protokol kesehatan. Setiap hari saya dengungkan ke warga program prioritas saya dan… https://t.co/6zwbdlGlnO","Jakarta, Indonesia"
IrasaSout,in,9/30/2020 13:40,0,11,"RT @solohebat_id: Solo berSATU, Gibran - Teguh Pilihanku!!
.
#solohebat #sobatsolohebat #solomelompatlebihjauh #lompatananakmudauntuksolo #…",
OfficialiNewsTV,in,9/30/2020 13:15,0,0,"Bajo Blusukan Langsung ke Tokoh Agama, Gibran-Teguh Pakai VirtualBox 

https://t.co/ygQsCXhtLb",iNews Tower Lantai 10
AstaSout,in,9/30/2020 11:31,0,11,"RT @solohebat_id: Solo berSATU, Gibran - Teguh Pilihanku!!
.
#solohebat #sobatsolohebat #solomelompatlebihjauh #lompatananakmudauntuksolo #…",
RajafSout,in,9/30/2020 11:16,0,11,"RT @solohebat_id: Solo berSATU, Gibran - Teguh Pilihanku!!
.
#solohebat #sobatsolohebat #solomelompatlebihjauh #lompatananakmudauntuksolo #…",
RajafSout,in,9/30/2020 11:12,0,2,RT @solohebat_id: Identitas yang satu ini akan menjadi tugas bersama masyarakat Solo dan pasangan Mas Gibran &amp; Mas Teguh untuk membawa Solo…,
Gadissolo3,in,9/30/2020 11:09,0,11,"RT @solohebat_id: Solo berSATU, Gibran - Teguh Pilihanku!!
.
#solohebat #sobatsolohebat #solomelompatlebihjauh #lompatananakmudauntuksolo #…",
Gadissolo3,in,9/30/2020 11:07,0,2,RT @solohebat_id: Identitas yang satu ini akan menjadi tugas bersama masyarakat Solo dan pasangan Mas Gibran &amp; Mas Teguh untuk membawa Solo…,
Gadissolo3,in,9/30/2020 11:07,0,6,RT @solohebat_id: Identitas yang satu ini akan menjadi tugas bersama masyarakat Solo dan pasangan Mas Gibran &amp; Mas Teguh Prakasa untuk memb…,
SihTiyan,in,9/30/2020 11:04,0,11,"RT @solohebat_id: Solo berSATU, Gibran - Teguh Pilihanku!!
.
#solohebat #sobatsolohebat #solomelompatlebihjauh #lompatananakmudauntuksolo #…",
grace_nat,in,9/30/2020 10:36,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…",
dang_muh,in,9/30/2020 10:12,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…",
AbellineB,in,9/30/2020 8:10,1,0,"Amunisi Bertambah, PKPI Dukung Gibran – Teguh Di Pilkada Solo. https://t.co/IQNgHLxZOa","Tuscany, Amsterdam, Denpasar"
TopToross,in,9/30/2020 7:53,0,1,"RT @radarmasnetwork: Dana Kampanye Gibran-Teguh &amp; Bajo Masing-Masing Dibatasi Rp 19,7 M https://t.co/zzYs5Xt0VI","Cilacap, Jawa Tengah"
radarmasnetwork,in,9/30/2020 7:50,2,1,"Dana Kampanye Gibran-Teguh &amp; Bajo Masing-Masing Dibatasi Rp 19,7 M https://t.co/zzYs5Xt0VI","Banyumas, Central Java"
JatmikoSmile,in,9/30/2020 7:40,1,0,Gibran-Teguh for solo 1 #gibranforsolo https://t.co/GwvtSMNDVR,
SeputariNews,in,9/30/2020 7:22,0,0,"Bajo Blusukan Langsung ke Tokoh Agama, Gibran-Teguh Pakai VirtualBox 

https://t.co/WY58oHbHdV",MNC News Center Lt.11 Jakarta
kumparan,in,9/30/2020 5:43,0,0,Pasangan Gibran-Teguh dan Bajo memiliki cara tersendiri untuk menggaet suara warga Kota Solo. Simak gaya kampanye m… https://t.co/yKKQP9BVSr,
lilprincipesa,in,9/30/2020 5:36,1,0,"mas gibran mohon maaf, jadinya mas fans apa mas? kok semuanya mas wkwkwk

gibran-teguh 1! https://t.co/1x0iUwYKYQ",airlangga university
AntoniRaja,in,9/30/2020 4:56,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…",Jakarta
PartBurungGalak,in,9/30/2020 4:54,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…",
Andy_Budiman_,in,9/30/2020 4:51,0,6,"RT @psi_id: Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan yang sama, me…",Jakarta
psi_id,in,9/30/2020 4:50,29,6,"Pengurus DPD PSI Solo dipimpin langsung Bro Antonius Yoga melakukan fogging di permukiman warga.

Pada kesempatan y… https://t.co/nqYj2meBwm",Jakarta Capital Region
ririsaifudin,in,9/30/2020 4:40,0,3,"RT @Bisniscom: Pilkada Solo 2020, Sandiaga Uno Bakal Kampanyekan Gibran-Teguh https://t.co/GVseNGkzoU",jakarta
robbyfadila,in,9/30/2020 3:40,0,3,"RT @Bisniscom: Pilkada Solo 2020, Sandiaga Uno Bakal Kampanyekan Gibran-Teguh https://t.co/GVseNGkzoU",Jakarta
Bisniscom,in,9/30/2020 3:40,2,3,"Pilkada Solo 2020, Sandiaga Uno Bakal Kampanyekan Gibran-Teguh https://t.co/GVseNGkzoU","Jakarta, Indonesia"
RingzAgus,in,9/29/2020 17:25,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…",
RedWineMalbec,in,9/29/2020 13:24,0,0,"@PDI_Perjuangan Rapatkan barisan, menangkan Gibran-Teguh",
RedWineMalbec,in,9/29/2020 13:23,0,9,RT @PDI_Perjuangan: Seluruh Ranting PDI Perjuangan se-Kota Surakarta Siap memenangkan Gibran-Teguh dengan menaati dan patuh Protokol Keseha…,
adiwicaksono_p,in,9/29/2020 12:34,0,0,"ijin bal rapopo di tahan sik , sing penting ijin dodolanku tetep metu seko Polri, bekingane gibran teguh og :| https://t.co/Qp3lvD3FKD",ꦩꦸꦭ​ꦠ꧀ꦱꦫꦶꦫꦲꦁꦫ​ꦱ​ꦮ​ꦤꦶ 
InfoTimlo,in,9/29/2020 12:11,0,0,"#PilwakotSolo Kampanye, Gibran-Teguh Bagi Tugas https://t.co/e37KEfc6O2 https://t.co/X51JoDv4d6",Surakarta
kabartimlo,in,9/29/2020 12:11,0,0,"#PilwakotSolo Kampanye, Gibran-Teguh Bagi Tugas https://t.co/d7E2bn4qjg https://t.co/EmzScYRoo7",Solo - Surakarta - Solo Raya
timlovers,in,9/29/2020 12:11,0,0,"#PilwakotSolo Kampanye, Gibran-Teguh Bagi Tugas https://t.co/DlDjw0PuAh https://t.co/3gFiGrlsKC",Solo
Seto_Nugroho30,in,9/29/2020 9:26,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…",Indonesia
satrianiiii,in,9/29/2020 9:03,0,1,"RT @id_indicator: Pilwakot Surakarta menjadi Pilkada Teramai nomor pertama dengan 13.693 berita. Selain membahas sosok Gibran, media menyor…",
SugiKawuloAlit,in,9/29/2020 8:59,0,0,"Sudahlah paslon BaJo biasa gegaruk bidjie aja gegayaan luh ikutan #pilkada2020 segala. 😋

Kalo boleh usul mendingan… https://t.co/XfeaPbjQ1f","Cuma Sibuk, Blusukan Doank. "
cikichubaa,in,9/29/2020 7:56,0,3,"RT @CNNIndonesia: Dana Awal Kampanye: Gibran-Teguh Rp25 Juta, BaJo Rp0 #Pilkada2020 https://t.co/JI6v6TE9h3",athena
CNNIDdaily,in,9/29/2020 7:55,0,3,"RT @CNNIndonesia: Dana Awal Kampanye: Gibran-Teguh Rp25 Juta, BaJo Rp0 #Pilkada2020 https://t.co/JI6v6TE9h3",Indonesia
CNNIndonesia,in,9/29/2020 7:54,8,3,"Dana Awal Kampanye: Gibran-Teguh Rp25 Juta, BaJo Rp0 #Pilkada2020 https://t.co/JI6v6TE9h3",
newsmerahputih,in,9/29/2020 7:15,0,0,"Komisi Pemilihan Umum (KPU) Solo, Jawa Tengah telah menerima pendaftaran 40 akun media sosial (medsos) milik kedua… https://t.co/oMwIFTQeO7",Jakarta
rek_so,in,9/29/2020 5:55,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…",Sidoarjo
SukheraAmina,in,9/29/2020 5:42,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…",
WEBSITE_UAI,in,9/29/2020 4:29,0,0,"Megawati Turun Gunung Jadi Jurkam Gibran-Teguh, Pengamat: Kalau Kalah Harga Diri PDIP-Jokowi Hancur https://t.co/y0ZVqj5j9s",Universitas Al Azhar Indonesia
dubie_tina,in,9/29/2020 3:52,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…","Jeddah, Kingdom of Saudi Arabia"
Berlin220,in,9/29/2020 3:26,0,84,"RT @Aryprasetyo85: #KampanyePilkadaVirtual
Kampanye perdana Gibran-Teguh blusukan daring dengan virtual box

Kampanye Gibran berupa blusuka…",
