,screen_name,lang,created_at,fav_count,retweet_count,text,location
44,amirullahtahir,in,2020-09-23 18:11:23,0,2,RT @detikcom: KPU Solo secara resmi menetapkan Gibran Rakabuming Raka-Teguh Prakosa dan Bagyo Wahyono-FX Supardjo (Bajo) sebagai pasangan c…,"Jakarta Pusat, DKI Jakarta"
45,nununanaca,in,2020-09-23 17:32:44,0,2,RT @detikcom: KPU Solo secara resmi menetapkan Gibran Rakabuming Raka-Teguh Prakosa dan Bagyo Wahyono-FX Supardjo (Bajo) sebagai pasangan c…,"Bogor, Jawa Barat"
46,detikcom,in,2020-09-23 17:28:11,25,2,KPU Solo secara resmi menetapkan Gibran Rakabuming Raka-Teguh Prakosa dan Bagyo Wahyono-FX Supardjo (Bajo) sebagai… https://t.co/7UKKblRscP,"Jakarta, Indonesia"
47,BacaDiBaBe,in,2020-09-23 15:42:52,0,0,KPU Tetapkan Gibran-Teguh dan Bagyo-Supardjo Paslon di Pilwalkot Solo 2020 #GibranRakabuming #KomisiPemilihanUmum… https://t.co/fPOvZrBRVA,Indonesia
48,jawapos,in,2020-09-23 15:08:39,2,0,"Sah Jadi Paslon, Gibran-Teguh &amp; Bagyo-Supardjo Tak Soalkan Nomor Urut https://t.co/qPEtnj0ZQn","Gedung Graha Pena Lt.10, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210"
49,mediaindonesia,in,2020-09-23 12:21:47,0,0,Rapat Pleno tertutup KPU Surakarta menetapkan pasangan Gibran-Teguh dan Bagyo-Supardjo maju dalam Pilkada  Wali Kot… https://t.co/GAcUyhTATN,Jakarta - Indonesia
50,kompascom,in,2020-09-23 07:17:32,0,0,Dua paslon yakni Gibran Rakabuming Raka-Teguh Prakosa dan Bagyo Wahyono-FX Supardjo (Bajo) akan bertarung dalam Pil… https://t.co/Ybj8o8pX8s,Indonesia
51,cakrawala_co,in,2020-09-23 06:21:08,0,0,KPU Tetapkan Gibran-Teguh dan Bagyo-Supardjo Sebagai Paslon Di Pilwalkot Solo 2020 https://t.co/nazT7TH5xR,Jakarta Capital Region
52,tribunsolocom,in,2020-09-23 06:05:13,0,0,"Pengumuman Penetapan Calon Pilkada Solo Online, Gibran – Teguh &amp; Bagyo – Supardjo Tak Datang ke KPU https://t.co/tClDtJQ2uM","Karanganyar, Jawa Tengah"
53,Abi_Asdad,in,2020-09-23 05:45:46,0,0,"""Asyik pilkadanya jadi ya..."" teriak rakyat yang lagi pusing ganti masker  scuba nya, dan di-aminin sama tenaga kes… https://t.co/eLNJ4H9zEv",Bandung
54,rudy_susana,in,2020-09-23 05:29:24,0,1,RT @kumparan: KPU menyatakan paslon Gibran-Teguh dan paslon Bagyo-Supardjo sebagai Calon Wali Kota Solo. #publisherstory https://t.co/iWBLw…,
55,BRATASE70170864,in,2020-09-23 05:17:39,1,0,KPU Tetapkan Gibran-Teguh dan Bagyo-Supardjo Paslon di Pilwalkot Solo 2020 https://t.co/LWViK7RR0O,JAKARTA - INDONESIA
56,kumparan,in,2020-09-23 05:11:04,1,1,KPU menyatakan paslon Gibran-Teguh dan paslon Bagyo-Supardjo sebagai Calon Wali Kota Solo. #publisherstory https://t.co/iWBLwfFFpA,
57,kumparan,in,2020-09-23 04:58:04,0,0,"""Ada dua pasangan yang kami tetapkan, yakni Gibran-Teguh dan Bagyo-Supardjo,"" ujar Ketua KPU Solo, Nurul Sutarti. https://t.co/pL5hiaWAK7",
58,eknug,in,2020-09-22 15:10:37,0,2,"RT @kumparan: FX Supardjo, pasangan Bagyo Wahyono di Pilkada Solo menanggapi terkait ditundanya pelaksanaan Pilkada 2020, salah satunya ber…",S 7� 49' 0'' / E 110� 23' 0''
59,kumparan,in,2020-09-22 14:08:33,10,2,"FX Supardjo, pasangan Bagyo Wahyono di Pilkada Solo menanggapi terkait ditundanya pelaksanaan Pilkada 2020, salah s… https://t.co/YYnPD4l6AC",
60,YosefardiNews,en,2020-09-22 02:24:33,1,0,The local election commission (KPUD) of Surakarta announced that the independent candidate Bagyo Wahyono and his ru… https://t.co/R7XDvTTKx7,
61,ayongsamir,in,2020-09-19 23:51:09,0,4,"RT @CNNIndonesia: Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik karena…",
62,CNNIndonesia,in,2020-09-19 11:30:00,9,4,"Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik… https://t.co/xDQmmUEo0b",
63,Syamsud76579252,in,2020-09-18 16:35:35,0,2,RT @detikcom: Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat jalur indep…,
64,Ayo_Memilih,in,2020-09-18 11:35:08,0,3,"RT @CNNIndonesia: Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik karena…",Indonesia
65,Alpen42007358,in,2020-09-18 11:35:07,0,3,"RT @CNNIndonesia: Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik karena…",
66,CNNIndonesia,in,2020-09-18 11:30:00,13,3,"Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik… https://t.co/TTZ00Kza1T",
67,detikcom,in,2020-09-18 02:00:29,12,2,Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat j… https://t.co/8OB59hPrbV,"Jakarta, Indonesia"
68,CNNIndonesia,in,2020-09-17 11:30:01,6,1,"Melenggang ke Pilkada Solo 2020 dari jalur independen, pasangan Bagyo Wahyono-FX Supardjo cukup mengejutkan publik… https://t.co/aHV9RaxPzd",
69,GantengPendekar,in,2020-09-17 07:32:45,0,0,Contohnya Gibran Rakabuming dan Teguh Prakosa dan Bagyo Wahyono-FX Supardjo sama-sama pasangan baru yang belum puny… https://t.co/MfbBa3nuxr,Bandung
70,mbok_minahh,in,2020-09-17 07:29:08,0,0,Contohnya Gibran Rakabuming dan Teguh Prakosa dan Bagyo Wahyono-FX Supardjo sama-sama pasangan baru yang belum puny… https://t.co/ufZFLzgqQs,banyuwangi
71,hendrikson07,in,2020-09-17 05:25:42,0,1,RT @jawapos: Gibran-Teguh &amp; Bagyo-Supardjo Sama-Sama Mengaku Tak Punya Uang https://t.co/F1PWQ15OB1,
72,vinosefvirrano,in,2020-09-17 03:21:39,0,5,RT @CNNIndonesia: Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat jalur i…,
73,superman_super_,in,2020-09-17 02:03:27,0,5,RT @CNNIndonesia: Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat jalur i…,Indonesia
74,CNNIndonesia,in,2020-09-17 02:00:00,11,5,Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat j… https://t.co/GuX1AjxOlr,
75,jawapos,in,2020-09-16 14:10:47,3,1,Gibran-Teguh &amp; Bagyo-Supardjo Sama-Sama Mengaku Tak Punya Uang https://t.co/F1PWQ15OB1,"Gedung Graha Pena Lt.10, Jl. Raya Kebayoran Lama No. 12, Kebayoran Lama, Jakarta Selatan, Indonesia 12210"
76,aibfahreza,in,2020-09-16 11:35:47,0,1,RT @kumparan: Apa saja kisah 5 warga Solo yang rela menyerahkan KTP dan mendukung calon independen Bagyo-Supardjo? #kumparanNews https://t.…,"Palu Barat, Indonesia"
77,CNNIndonesia,in,2020-09-16 11:30:00,9,1,Pasangan Bagyo Wahyono dan FX Supardjo (Bajo) bakal meramaikan Pilkada Kota Solo 2020. Pasangan yang muncul lewat j… https://t.co/YadW8eGTo3,
78,kumparan,in,2020-09-16 10:01:03,3,1,Apa saja kisah 5 warga Solo yang rela menyerahkan KTP dan mendukung calon independen Bagyo-Supardjo? #kumparanNews https://t.co/19nJGxwJeM,
79,BacaDiBaBe,in,2020-09-16 07:19:04,0,0,Begini Cara KPU Verifikasi 38.831 KTP Warga Solo yang Dukung Bagyo-Supardjo https://t.co/1lBMHMbXYV https://t.co/kAfLpKwzEh,Indonesia
80,R0535Ind,in,2020-09-16 06:19:09,0,3,"RT @VriGim: Meski Rival dlm Pencalonan... Namun Mereka :
-Gibran Rakabuming Raka - Teguh Prakosa
-Teguh Prakosa - Bagyo Wahyono-FX Supardjo…",In your Heart 💓
