,screen_name,lang,created_at,fav_count,retweet_count,text,location
0,BeritajatengN,in,2020-10-10 02:34:31,0,0,Cara Unik Relawan Solo Hebat Kenalkan Visi dan Misi Gibran-Teguh Lewat Pelatihan Door to Door Champaign https://t.co/lXS7vMCaaA,
1,BeritajatengN,in,2020-10-10 02:34:17,0,0,Cara Unik Relawan Solo Hebat Kenalkan Visi dan Misi Gibran-Teguh Lewat Pelatihan Door to Door Champaign https://t.co/lXS7vMkyM0,
2,willyansyaah,in,2020-10-09 21:55:02,0,0,KPU Serahkan APK ke Pasangan Gibran-Teguh dan Bajo https://t.co/o1hZ2TRRPw,"Tangerang, Banten"
3,merdekadotcom,in,2020-10-09 19:09:32,1,0,"KPU Serahkan APK ke Pasangan Gibran-Teguh dan Bajo: Menurut Nurul, APK yang dibagikan tersebut terdiri dari tiga je… https://t.co/KNHk95iiZK",Indonesia
4,SoloSuara,in,2020-10-09 14:59:44,0,0,"Dilatih Materi “Door to Door Champaign”, Relawan Solo Hebat Kenalkan Visi Misi Gibran Teguh ke Calon Pemilih https://t.co/zB0aduAVti","Surakarta, Jawa Tengah"
5,merdekadotcom,in,2020-10-09 11:36:03,0,0,"Pilkada Solo, Pasangan Gibran-Teguh dan Bajo Terima APK dari KPU: Menurut Nurul, APK yang dibagikan tersebut terdir… https://t.co/sEbweWx88C",Indonesia
6,AbellineB,in,2020-10-09 08:33:09,1,0,"Gibran – Teguh Bantu Pengurusan BST, PKH Dan KKS Bagi Warga Tidak Mampu. https://t.co/favD7gq0Dg","Tuscany, Amsterdam, Denpasar"
7,AbellineB,in,2020-10-09 08:29:28,0,0,Gibran – Teguh: Mensejahterakan Masyarakat Kota Solo Dan Menekan Angka Pengangguran. https://t.co/O5hqGx1oLn,"Tuscany, Amsterdam, Denpasar"
8,LaingenLisa,in,2020-10-09 08:28:57,0,1,RT @AbellineB: Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 2. https://t.co/MKg7d9TGqD,Bekasi-Jawa Barat-Indonesia
9,AbellineB,in,2020-10-09 08:28:51,0,0,Gibran – Teguh Akan Lanjutkan Program FX Rudy. https://t.co/pbhamSUYcV,"Tuscany, Amsterdam, Denpasar"
10,AbellineB,in,2020-10-09 08:27:46,0,0,Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 3. https://t.co/AZSpFNAk8U,"Tuscany, Amsterdam, Denpasar"
11,AbellineB,in,2020-10-09 08:27:00,0,1,Dukung Gibran – Teguh Di Pilkada Solo 2020. Gibran – Teguh Untuk AD 1. Part 2. https://t.co/MKg7d9TGqD,"Tuscany, Amsterdam, Denpasar"
