,screen_name,lang,created_at,fav_count,retweet_count,text,location
58,pengembarathamc,in,2020-10-02 12:13:38,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",Indonesia
59,DenmasBedj0,in,2020-10-02 12:12:01,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",Planet Namec
60,Zainal_ikhwan24,in,2020-10-02 12:07:58,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
61,YoRa_yo_opo_ora,in,2020-10-02 12:05:54,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Jakarta Selatan, DKI Jakarta"
62,moekartho,in,2020-10-02 12:04:13,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",Comal Pemalang
63,RinjaniJB,in,2020-10-02 11:59:58,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",Indonesia
64,DarkLareine,in,2020-10-02 11:55:21,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…",
65,tahuisi1709,in,2020-10-02 11:51:50,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Medan Johor, Indonesia"
66,narkosun01,in,2020-10-02 11:50:59,0,71,"RT @narkosun: Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg bersebera…","Jakarta Capital Region, Indone"
67,narkosun,in,2020-10-02 11:49:23,563,71,"Buya????? 😂😂😂😂

Oh dia pendukung Akhyar calon walikota Medan. Ya sudah klo gitu saya dukung Boby Aulia. Pokoknya yg… https://t.co/xNndrmBaPa",Indonesia
